effective_time,version,brand_name,generic_names,manufacturer_names,product_ndcs,package_ndcs,upcs,route,product_type,substance_names,uniis,pharm_class_epc,pharm_class_pe,pharm_class_cs,spl_id,spl_set_id,is_original_packager
20250807,19,Gemfibrozil,['GEMFIBROZIL'],['REMEDYREPACK INC.'],['70518-1563'],"['70518-1563-0', '70518-1563-1', '70518-1563-2', '70518-1563-3', '70518-1563-5', '70518-1563-4', '70518-1563-6']",[],['ORAL'],['HUMAN PRESCRIPTION DRUG'],['GEMFIBROZIL'],['Q8X02027X3'],['Peroxisome Proliferator Receptor alpha Agonist [EPC]'],[],['PPAR alpha [CS]'],['3bcb68fd-c945-4f9d-e063-6394a90a6f3b'],['4260d746-bb58-4e10-9ffe-fc414f22b591'],[]
20250808,3,Rivaroxaban,['RIVAROXABAN'],['Macleods Pharmaceuticals Limited'],['33342-488'],"['33342-488-09', '33342-488-57', '33342-488-98']",['0333342488572'],['ORAL'],['HUMAN PRESCRIPTION DRUG'],['RIVAROXABAN'],['9NDF7JZ4M3'],['Factor Xa Inhibitor [EPC]'],[],[],['3149f574-855e-4a0f-bd0d-992dfec79495'],['57717a31-d9d3-4246-90c0-4e4c0a29adf5'],[True]
20250804,1,Acyclovir,['ACYCLOVIR'],['REMEDYREPACK INC.'],['70518-4414'],['70518-4414-0'],[],['ORAL'],['HUMAN PRESCRIPTION DRUG'],['ACYCLOVIR'],['X4HES1O11F'],"['Herpes Simplex Virus Nucleoside Analog DNA Polymerase Inhibitor [EPC]', 'Herpes Zoster Virus Nucleoside Analog DNA Polymerase Inhibitor [EPC]', 'Herpesvirus Nucleoside Analog DNA Polymerase Inhibitor [EPC]']",[],[],['3b8ace38-a6f1-27bc-e063-6394a90aff8f'],['a1086845-ba08-4fb2-81dc-aea9c68bf2c3'],[]
20250805,5,Aspirin,['ASPIRIN'],['Marlex Pharmaceuticals Inc.'],['10135-729'],"['10135-729-62', '10135-729-10']",[],['ORAL'],['HUMAN OTC DRUG'],['ASPIRIN'],['R16CO5Y76E'],"['Nonsteroidal Anti-inflammatory Drug [EPC]', 'Platelet Aggregation Inhibitor [EPC]']","['Decreased Prostaglandin Production [PE]', 'Decreased Platelet Aggregation [PE]']","['Anti-Inflammatory Agents, Non-Steroidal [CS]']",['3ba085f8-2eeb-8958-e063-6394a90a7739'],['cc7013ea-cf30-6f59-e053-2a95a90a1148'],[True]
20250807,19,ATORVASTATIN CALCIUM,['ATORVASTATIN CALCIUM'],['REMEDYREPACK INC.'],['70518-1322'],"['70518-1322-0', '70518-1322-1', '70518-1322-2', '70518-1322-3', '70518-1322-4']",[],['ORAL'],['HUMAN PRESCRIPTION DRUG'],['ATORVASTATIN CALCIUM PROPYLENE GLYCOL SOLVATE'],['YRZ789OWMI'],[],[],[],['3bcafc9c-70b3-cd4c-e063-6294a90a597a'],['303989c9-823e-4bcb-a7b3-7024fd0d3a38'],[]
20250801,7,Infants Gas Relief Dye Free,['SIMETHICONE ANTIGAS'],['THE KROGER CO.'],['30142-171'],['30142-171-01'],[],['ORAL'],['HUMAN OTC DRUG'],"['DIMETHICONE, UNSPECIFIED']",['92RU3N3Y1O'],[],[],[],['3b5848c6-aed9-2d37-e063-6294a90a4074'],['722c8226-6556-4150-9fda-91be2b31183f'],[True]
20250808,18,topiramate,['TOPIRAMATE'],['REMEDYREPACK INC.'],['70518-1718'],"['70518-1718-0', '70518-1718-2', '70518-1718-1', '70518-1718-3', '70518-1718-4']",[],['ORAL'],['HUMAN PRESCRIPTION DRUG'],['TOPIRAMATE'],['0H73WJJ391'],[],['Decreased Central Nervous System Disorganized Electrical Activity [PE]'],[],['3bda97fe-2bfc-83f7-e063-6294a90aa389'],['149d20de-f262-4567-aa97-d4d28a1653cb'],[]
20250604,7,Testosterone,['TESTOSTERONE'],['Cipla USA Inc.'],['69097-363'],['69097-363-44'],[],['TOPICAL'],['HUMAN PRESCRIPTION DRUG'],['TESTOSTERONE'],['3XMK78S47O'],['Androgen [EPC]'],[],['Androstanes [CS]'],['ce2732a6-d90e-442c-b7d0-dc1d65a7e3cc'],['6a46b5de-5d95-4570-91a6-3e4278028c59'],[True]
20250804,1,Vilazodone Hydrochloride,['VILAZODONE HYDROCHLORIDE'],"['Golden State Medical Supply, Inc.']","['51407-915', '51407-916', '51407-917']","['51407-915-30', '51407-916-30', '51407-917-30']",[],['ORAL'],['HUMAN PRESCRIPTION DRUG'],['VILAZODONE HYDROCHLORIDE'],['U8HTX2GK8J'],[],[],[],['3b8c8c08-ce7c-b237-e063-6294a90aeb14'],['3b8ca479-72e9-2431-e063-6394a90af7ff'],[]
20250806,34,Tracleer,['BOSENTAN'],"['Actelion Pharmaceuticals US, Inc.']","['66215-101', '66215-102', '66215-103', '66215-232']","['66215-101-06', '66215-101-03', '66215-102-06', '66215-102-03', '66215-103-14', '66215-103-56', '66215-232-14', '66215-232-56']",[],['ORAL'],['HUMAN PRESCRIPTION DRUG'],['BOSENTAN'],['Q326023R30'],[],[],[],['3bb9bd6a-b0d2-0723-e063-6394a90afc46'],['749e42fb-2fe0-45dd-9268-b43bb3f4081c'],[True]
20250805,9,wal dryl allergy childrens,['DIPHENHYDRAMINE HYDROCHLORIDE'],['Walgreen Company'],['0363-0379'],"['0363-0379-26', '0363-0379-34']",[],['ORAL'],['HUMAN OTC DRUG'],['DIPHENHYDRAMINE HYDROCHLORIDE'],['TC2D6JAD40'],[],[],[],['3395c117-e97d-464f-8944-ba9d622caf32'],['4bf98cfb-2e45-4f24-afb4-1c663bdaa7ee'],[True]
20250703,4,"Minoxidil Topical Solution, 5%",['MINOXIDIL SOLUTION'],"['Sun Pharmaceutical Industries, Inc.']",['51672-2151'],"['51672-2151-4', '51672-2151-9']",[],['TOPICAL'],['HUMAN OTC DRUG'],['MINOXIDIL'],['5965120SH1'],['Arteriolar Vasodilator [EPC]'],['Arteriolar Vasodilation [PE]'],[],['390a1dfe-c01a-60c6-e063-6294a90a62e2'],['acc5ad74-4558-4be9-aab4-94ad9ddad6b2'],[True]
20250813,1,Aruba Aloe Hydrating Aloe Rich Sunscreen SPF 15,"['AVOBENZONE, HOMOSALATE, OCTOCRYLENE, OCTISALATE']",['Aruba Aloe Balm NV'],['53675-214'],['53675-214-00'],['0082252020920'],['TOPICAL'],['HUMAN OTC DRUG'],"['AVOBENZONE', 'HOMOSALATE', 'OCTISALATE', 'OCTOCRYLENE']","['G63QQF2NOX', 'V06SV4M95S', '4X49Y0596W', '5A68WGF6WM']",[],[],[],['3c3fb566-c899-287f-e063-6394a90ace96'],['6a398dad-2fb9-4cdb-86c5-2a392b88f29b'],[True]
20250807,8,Nicotine,['NICOTINE POLACRILEX'],['Rite Aid Corporation'],['11822-3337'],"['11822-3337-3', '11822-3337-2']",['0011822090285'],['ORAL'],['HUMAN OTC DRUG'],['NICOTINE'],['6M3C89ZY6R'],['Cholinergic Nicotinic Agonist [EPC]'],[],['Nicotine [CS]'],['62d10c7e-ff44-4118-9034-fe36d6986c8f'],['c7efcc74-e5ef-4296-9b6e-878b09046f2d'],[True]
20250808,4,foster and thrive daytime cold and flu relief,"['ACETAMINOPHEN, DEXTROMETHORPHAN HBR, PHENYLEPHRINE HCL']",['Strategic Sourcing Services LLC'],['70677-1031'],['70677-1031-1'],[],['ORAL'],['HUMAN OTC DRUG'],"['ACETAMINOPHEN', 'DEXTROMETHORPHAN HYDROBROMIDE', 'PHENYLEPHRINE HYDROCHLORIDE']","['362O9ITL9D', '9D2RTI9KYH', '04JA59TNSJ']",[],[],[],['64190e0f-ff91-498d-be14-9ac872d5d75a'],['067ce5de-dbb4-4b65-8ec0-f4aacbe5e0a6'],[True]
20250804,12,Allergy Relief Indoor and Outdoor Allergies,['CETIRIZINE HYDROCHLORIDE'],['CVS Pharmacy'],['59779-458'],"['59779-458-13', '59779-458-39', '59779-458-95', '59779-458-75', '59779-458-76', '59779-458-88', '59779-458-66', '59779-458-72', '59779-458-70', '59779-458-58', '59779-458-06', '59779-458-00']",[],['ORAL'],['HUMAN OTC DRUG'],['CETIRIZINE HYDROCHLORIDE'],['64O047KTOA'],[],[],[],['6e4597b4-d936-4449-a6d1-249b62130294'],['98f3f2c6-da18-4055-81f1-962261360f9b'],[True]
20250808,5,metoprolol succinate,['METOPROLOL SUCCINATE'],['Preferred Pharmaceuticals Inc.'],['68788-8069'],"['68788-8069-3', '68788-8069-6', '68788-8069-9']",[],['ORAL'],['HUMAN PRESCRIPTION DRUG'],['METOPROLOL SUCCINATE'],['TH25PD4CCB'],[],[],[],['7f150fa3-824c-4966-9958-86483e4d95be'],['7a5dd380-db2e-4db1-9172-d1837bbd439a'],[]
20250804,4,Lovastatin,['LOVASTATIN'],"['Preferred Pharmaceuticals, Inc.']",['68788-8287'],"['68788-8287-3', '68788-8287-6', '68788-8287-9', '68788-8287-1']",[],['ORAL'],['HUMAN PRESCRIPTION DRUG'],['LOVASTATIN'],['9LHU78OQFD'],['HMG-CoA Reductase Inhibitor [EPC]'],[],[],['89cfb920-9cab-43b2-a6d9-33e6e62fbeb5'],['8a77e539-a31e-43a4-a53e-a4204aa38558'],[]
20250731,1,Sertraline,['SERTRALINE'],['A-S Medication Solutions'],['50090-7615'],['50090-7615-0'],[],['ORAL'],['HUMAN PRESCRIPTION DRUG'],['SERTRALINE HYDROCHLORIDE'],['UTI8907Y6X'],[],[],[],['05d8a2cf-5f5c-4acf-8d75-fdbe34fa43bf'],['ad69cbfe-5b42-4714-a999-77d474e0849d'],[]
20250801,1,PREDNISONE,['PREDNISONE'],['Preferred Pharmaceuticals Inc.'],['68788-8898'],['68788-8898-5'],[],['ORAL'],['HUMAN PRESCRIPTION DRUG'],['PREDNISONE'],['VB0R961HZT'],['Corticosteroid [EPC]'],[],[],['28130e6d-7cda-459a-9f80-cacaa82d71d3'],['28130e6d-7cda-459a-9f80-cacaa82d71d3'],[]
20250805,3,CETIRIZINE HYDROCHLORIDE,['CETIRIZINE HYDROCHLORIDE'],"['BAJAJ MEDICAL, LLC']",['61037-480'],"['61037-480-02', '61037-480-03', '61037-480-04', '61037-480-06', '61037-480-12']",['0361037480020'],['ORAL'],['HUMAN OTC DRUG'],['CETIRIZINE HYDROCHLORIDE'],['64O047KTOA'],[],[],[],['3ba40b0a-2360-0431-e063-6394a90a285e'],['36b24a3c-6284-5a6d-e063-6394a90a7743'],[True]
20250808,5,LEVETIRACETAM,['LEVETIRACETAM'],['REMEDYREPACK INC.'],['70518-4005'],"['70518-4005-0', '70518-4005-1']",[],['ORAL'],['HUMAN PRESCRIPTION DRUG'],['LEVETIRACETAM'],['44YRR34555'],[],['Decreased Central Nervous System Disorganized Electrical Activity [PE]'],[],['3bdd4b61-6224-1c46-e063-6394a90a4aad'],['9bdef24b-c50e-4e6a-8650-59d78009f472'],[]
20250812,2,AGE20S SIGNATURE ESSENCE PACT INTENSE COVER 19C,"['OCTINOXATE, OCTOCRYLENE, TITANIUM DIOXIDE']","['Aekyung Industrial Co., Ltd.']",['67225-5220'],"['67225-5220-1', '67225-5220-2']",[],['TOPICAL'],['HUMAN OTC DRUG'],"['OCTINOXATE', 'OCTOCRYLENE', 'TITANIUM DIOXIDE']","['4Y5P7MUD51', '5A68WGF6WM', '15FIX9V2JP']",[],[],[],['3c304b7c-a240-2df4-e063-6294a90a04fa'],['b2eee48f-b644-403c-a57e-04a1491bc386'],[True]
20250812,2,AGE20S SIGNATURE ESSENCE PACT INTENSE COVER 47N,"['OCTINOXATE, OCTOCRYLENE, TITANIUM DIOXIDE']","['Aekyung Industrial Co., Ltd.']",['67225-5212'],"['67225-5212-1', '67225-5212-2']",[],['TOPICAL'],['HUMAN OTC DRUG'],"['OCTINOXATE', 'OCTOCRYLENE', 'TITANIUM DIOXIDE']","['4Y5P7MUD51', '5A68WGF6WM', '15FIX9V2JP']",[],[],[],['3c3049a5-e490-c101-e063-6394a90a95f1'],['c2ad2a5e-f8fe-41b3-8b0f-9981c337ec5c'],[True]
20250422,24,Medrol,['METHYLPREDNISOLONE'],['Pharmacia & Upjohn Company LLC'],"['0009-0020', '0009-0049', '0009-0056', '0009-0022', '0009-0073', '0009-0176']","['0009-0049-02', '0009-0056-02', '0009-0056-04', '0009-0022-01', '0009-0073-01', '0009-0176-01', '0009-0020-01']",['0300090020019'],['ORAL'],['HUMAN PRESCRIPTION DRUG'],['METHYLPREDNISOLONE'],['X4W7ZR7023'],['Corticosteroid [EPC]'],[],[],['8a8b20c5-24ef-48fb-a88c-aae979314aab'],['39d5270b-d957-4821-93d6-501b7b9f02d4'],[True]
20250812,2,AGE20S SIGNATURE ESSENCE PACT INTENSE COVER 41N,"['OCTINOXATE, OCTOCRYLENE, TITANIUM DIOXIDE']","['Aekyung Industrial Co., Ltd.']",['67225-5209'],"['67225-5209-1', '67225-5209-2']",[],['TOPICAL'],['HUMAN OTC DRUG'],"['OCTINOXATE', 'OCTOCRYLENE', 'TITANIUM DIOXIDE']","['4Y5P7MUD51', '5A68WGF6WM', '15FIX9V2JP']",[],[],[],['3c303dd7-fee4-257a-e063-6294a90aad05'],['caee5c88-1907-41c1-987e-5bc544267dca'],[True]
20250812,6,Earth Mama Baby Mineral Sunscreen SPF 40,['ZINC OXIDE'],"['Earth Mama Angel Baby, LLC']",['72812-144'],['72812-144-01'],['0859820010351'],['TOPICAL'],['HUMAN OTC DRUG'],['ZINC OXIDE'],['SOI2LOH54Z'],[],[],[],['3c30f1f6-045f-abf3-e063-6294a90a05ce'],['74475fba-4cdd-4b27-8ea4-646f4016580c'],[True]
20250808,2,GOLDEN ROSE GLOW KISS TINTED LIP BALM CHOCO CAKE,"['AVOBENZONE, OCTINOXATE']",['ERKUL KOZMETIK SANAYI VE TICARET ANONIM SIRKETI'],['82715-108'],['82715-108-01'],[],['TOPICAL'],['HUMAN OTC DRUG'],"['AVOBENZONE', 'OCTINOXATE']","['G63QQF2NOX', '4Y5P7MUD51']",[],[],[],['a221f71d-a14e-44e2-8a63-93b619cd625a'],['8be1c27c-7988-47c4-b613-3bc86f53981e'],[True]
20250808,2,GR LIP BUTTER PEACH SPF 15,"['AVOBENZONE, OCTINOXATE']",['ERKUL KOZMETIK SANAYI VE TICARET ANONIM SIRKETI'],['82715-116'],['82715-116-01'],[],['TOPICAL'],['HUMAN OTC DRUG'],"['AVOBENZONE', 'OCTINOXATE']","['G63QQF2NOX', '4Y5P7MUD51']",[],[],[],['3c5ca2a7-c91a-4ddc-b77b-0dcf0aa12f8e'],['edeb2ee1-cc84-4254-80c1-6410cd77c422'],[True]
20250812,1,AGE20S SIGNATURE ESSENCE PACT INTENSE COVER 15C,"['OCTINOXATE, OCTOCRYLENE, TITANIUM DIOXIDE']","['Aekyung Industrial Co., Ltd.']",['67225-5203'],"['67225-5203-1', '67225-5203-2']",[],['TOPICAL'],['HUMAN OTC DRUG'],"['OCTINOXATE', 'OCTOCRYLENE', 'TITANIUM DIOXIDE']","['4Y5P7MUD51', '5A68WGF6WM', '15FIX9V2JP']",[],[],[],['3c301c61-8273-0ad5-e063-6294a90a7b71'],['6b27df44-c441-4ae8-a1b0-a9cf2fff6f21'],[True]
20250806,2,GR HD FOUNDATION HIGH DEFINITION SPF 15,"['AVOBENZONE, OCTINOXATE']",['ERKUL KOZMETIK SANAYI VE TICARET ANONIM SIRKETI'],['82715-105'],"['82715-105-01', '82715-105-02', '82715-105-03', '82715-105-04', '82715-105-05', '82715-105-06', '82715-105-07', '82715-105-08', '82715-105-09', '82715-105-10']",[],['TOPICAL'],['HUMAN OTC DRUG'],"['AVOBENZONE', 'OCTINOXATE']","['G63QQF2NOX', '4Y5P7MUD51']",[],[],[],['4bb89419-9f2d-4eb5-b295-5f5468d8c0cb'],['e36550a6-a231-41a8-abda-afdbb2449eaa'],[True]
20250806,2,GR SATIN SMOOTHING Fluid Foundation SPF 15,"['OCTINOXATE, OXYBENZONE']",['ERKUL KOZMETIK SANAYI VE TICARET ANONIM SIRKETI'],['82715-104'],"['82715-104-01', '82715-104-02', '82715-104-03', '82715-104-04', '82715-104-05', '82715-104-06', '82715-104-07', '82715-104-08', '82715-104-09']",[],['TOPICAL'],['HUMAN OTC DRUG'],"['OCTINOXATE', 'OXYBENZONE']","['4Y5P7MUD51', '95OOS7VE0Y']",[],[],[],['600c4854-31aa-46fb-86e0-85fd7501d5a6'],['1eba51f2-782e-480e-8555-f5ad8883fa0d'],[True]
20250811,4,Sport Sunscreen SPF 50,"['AVOBENZONE, HOMOSALATE, OCTISALATE']",['Kroger Co'],['59450-940'],"['59450-940-20', '59450-940-34']",[],['TOPICAL'],['HUMAN OTC DRUG'],"['AVOBENZONE', 'HOMOSALATE', 'OCTISALATE']","['G63QQF2NOX', 'V06SV4M95S', '4X49Y0596W']",[],[],[],['3c1722ad-0b80-f600-e063-6394a90a5e0b'],['79c6fe2a-34c2-44cc-81bc-796c4463d2a6'],[True]
20250804,1,VERATRUM VIRIDE,['VERATRUM VIRIDE ROOT'],['Boiron'],['0220-5235'],['0220-5235-41'],[],['ORAL'],['HUMAN OTC DRUG'],['VERATRUM VIRIDE ROOT'],['197B3Q7T5Q'],[],[],[],['3b8da0c4-37f2-91ea-e063-6394a90a82a3'],['3b8da0c4-37f1-91ea-e063-6394a90a82a3'],[True]
20241028,11,OXYGEN,['OXYGEN'],['O.E. Meyer Company'],"['47632-0029', '47632-0030']","['47632-0029-1', '47632-0029-2', '47632-0029-3', '47632-0029-4', '47632-0029-5', '47632-0029-6', '47632-0029-7', '47632-0029-8', '47632-0030-1', '47632-0030-2', '47632-0030-3']",[],['RESPIRATORY (INHALATION)'],['HUMAN PRESCRIPTION DRUG'],['OXYGEN'],['S88TT14065'],[],[],[],['7fdc7232-da8f-4ec1-90ba-6f5b0344e4c2'],['fd0c6975-617c-4eb6-a19b-930d8ab830b3'],[True]
20250806,2,Crest Deep Cleanse Germ Treatment,['CETYLPYRIDINIUM CHLORIDE'],['The Procter & Gamble Manufacturing Company'],['84126-606'],['84126-606-16'],[],['ORAL'],['HUMAN OTC DRUG'],['CETYLPYRIDINIUM CHLORIDE'],['D9OM4SK49P'],[],[],[],['3bb5f136-62cf-b26c-e063-6294a90aff14'],['2d6b15d4-7827-ec2f-e063-6294a90a82c8'],[True]
20231125,25,Imatinib Mesylate,['IMATINIB'],['Amneal Pharmaceuticals LLC'],"['65162-794', '65162-795']","['65162-794-03', '65162-794-09', '65162-795-03', '65162-795-09']","['0365162794038', '0365162795035']",['ORAL'],['HUMAN PRESCRIPTION DRUG'],['IMATINIB MESYLATE'],['8A1O1M485B'],[],[],[],['5a555ec9-4e3d-4cb5-8efb-d05fa14abc8e'],['1139f461-dc02-45f0-b8fd-70552315c6d6'],[True]
20241210,5,Crenessity,['CRINECERFONT'],"['Neurocrine Biosciences, Inc.']","['70370-5025', '70370-5050', '70370-5100', '70370-5250']","['70370-5025-1', '70370-5050-1', '70370-5100-1', '70370-5250-1']","['0370370510011', '0370370525015']",['ORAL'],['HUMAN PRESCRIPTION DRUG'],['CRINECERFONT'],['MFT24BX55I'],['Corticotropin-releasing Factor Type 1 Receptor Antagonist [EPC]'],[],[],['f5cc43fd-6e18-4a06-8c9f-bd80ea847e83'],['fd3a6fbd-9137-428a-ba46-df6606f07d28'],[True]
20200428,2,Metformin Hydrochloride,['METFORMIN HYDROCHLORIDE'],"['Westminster Pharmaceuticals, LLC']","['69367-180', '69367-181', '69367-182']","['69367-180-01', '69367-180-05', '69367-180-10', '69367-181-01', '69367-181-05', '69367-182-01', '69367-182-05', '69367-182-10']","['0369367180016', '0369367181013', '0369367182010']",['ORAL'],['HUMAN PRESCRIPTION DRUG'],['METFORMIN HYDROCHLORIDE'],['786Z46389E'],[],[],[],['fef0f898-a921-462b-9625-626d0e52d8f5'],['836f3647-bfef-40d1-b475-c0d240241a67'],[True]
20250501,24,Cardizem CD,['DILTIAZEM HYDROCHLORIDE'],['Bausch Health US LLC'],"['0187-0795', '0187-0796', '0187-0797', '0187-0798', '0187-0799']","['0187-0795-30', '0187-0795-42', '0187-0795-49', '0187-0796-30', '0187-0796-42', '0187-0796-49', '0187-0796-50', '0187-0797-30', '0187-0797-42', '0187-0797-49', '0187-0798-30', '0187-0798-42', '0187-0799-42']",[],['ORAL'],['HUMAN PRESCRIPTION DRUG'],['DILTIAZEM HYDROCHLORIDE'],['OLH94387TE'],[],[],[],['34176cb9-d505-1c88-e063-6394a90aa131'],['1042fa13-e6af-46b9-8008-6c941f0978b1'],[True]
20250731,1,BIO COM 25 ACIDITY,"['NAT PHOS, NAT SULPH, SILICEA']",['BM Private Limited'],['85816-3025'],['85816-3025-1'],[],['ORAL'],['HUMAN OTC DRUG'],"['SILICA', 'SODIUM PHOSPHATE, DIBASIC, HEPTAHYDRATE', 'SODIUM SULFATE']","['ETJ7Z6XBU4', '70WT22SF4B', '0YPR65R21J']",[],[],[],['3b3c3455-b322-071d-e063-6394a90a0160'],['3b3c3455-b321-071d-e063-6394a90a0160'],[True]
20250729,37,Optiray 320,['IOVERSOL'],['Liebel-Flarsheim Company LLC'],"['0019-1323', '0019-1333', '0019-1332']","['0019-1333-51', '0019-1333-61', '0019-1323-61', '0019-1332-61']","['0300191332615', '0300191323613']","['INTRA-ARTERIAL', 'INTRAVENOUS']",['HUMAN PRESCRIPTION DRUG'],['IOVERSOL'],['N3RIB7X24K'],['Radiographic Contrast Agent [EPC]'],[],[],['715afac2-c438-4638-8eea-9da65694485e'],['6cb6ca5f-b249-49b0-a9eb-8aa583da7c74'],[True]
20250730,1,BIO COM 21,"['CALC PHOS, FERR PHOS']",['BM Private Limited'],['85816-3021'],['85816-3021-1'],[],['ORAL'],['HUMAN OTC DRUG'],"['FERROSOFERRIC PHOSPHATE', 'TRIBASIC CALCIUM PHOSPHATE']","['91GQH8I5F7', '91D9GV0Z28']",[],[],[],['3b2bcf6c-6b7d-6279-e063-6394a90ab48f'],['3b2bcf6c-6b7c-6279-e063-6394a90ab48f'],[True]
20250731,6,Oral B Mouth Sore Special Care Rinse,['HYDROGEN PEROXIDE'],['The Procter & Gamble Manufacturing Company'],['84126-603'],"['84126-603-16', '84126-603-08']",[],['ORAL'],['HUMAN OTC DRUG'],['HYDROGEN PEROXIDE'],['BBX060AN9V'],[],[],[],['3b3b054a-d527-56d0-e063-6394a90a7dda'],['22e2dc15-5794-28ed-e063-6394a90a36d3'],[True]
20250801,2,Renes Cuprum,['RENES CUPRUM'],['Uriel Pharmacy Inc.'],['48951-8405'],['48951-8405-3'],[],['ORAL'],['HUMAN OTC DRUG'],"['COPPER', 'PORK KIDNEY']","['789U1901C5', 'X7BCI5P86H']",['Copper-containing Intrauterine Device [EPC]'],"['Decreased Embryonic Implantation [PE]', 'Decreased Sperm Motility [PE]', 'Inhibit Ovum Fertilization [PE]']",['Copper [CS]'],['3b5386b6-dcab-32e8-e063-6294a90afae5'],['0f3de3bf-a6af-4328-e063-6394a90a57ab'],[True]
20250731,5,Scope All Day CPC Antigingivitis/Antiplaque Mouthwash All Day,['CETYLPYRIDINIUM CHLORIDE'],['The Procter & Gamble Manufacturing Company'],['69423-856'],['69423-856-33'],[],['ORAL'],['HUMAN OTC DRUG'],['CETYLPYRIDINIUM CHLORIDE'],['D9OM4SK49P'],[],[],[],['3b3b9c59-ad30-b411-e063-6294a90a86bb'],['d5f69341-b659-c74a-e053-2a95a90a317e'],[True]
20250731,3,Sunscreen for Kids SPF 50,"['AVOBENZONE, HOMOSALATE, OCTISALATE']","['Valu Merchandisers, CO.']",['63941-962'],['63941-962-14'],[],['TOPICAL'],['HUMAN OTC DRUG'],"['AVOBENZONE', 'HOMOSALATE', 'OCTISALATE']","['G63QQF2NOX', 'V06SV4M95S', '4X49Y0596W']",[],[],[],['3b3d1223-d5fa-4ef2-e063-6394a90a28cc'],['cfc3b202-6511-450a-b3c1-2d8e8ebc070d'],[True]
20250716,3,allergy relief,['LEVOCETIRIZINE DIHYDROCHLORIDE'],['Walgreen Company'],['0363-3901'],"['0363-3901-01', '0363-3901-27', '0363-3901-76']",[],['ORAL'],['HUMAN OTC DRUG'],['LEVOCETIRIZINE DIHYDROCHLORIDE'],['SOD6A38AGA'],[],[],[],['9f9913a7-9054-4d73-b480-e9a5f6446373'],['5033f8e3-c1c4-44e9-a774-703d9b04e82c'],[True]
20250721,1,Tizanidine,['TIZANIDINE'],['PHOENIX RX LLC'],['85509-1180'],"['85509-1180-3', '85509-1180-6', '85509-1180-9', '85509-1180-1', '85509-1180-2']",[],['ORAL'],['HUMAN PRESCRIPTION DRUG'],['TIZANIDINE HYDROCHLORIDE'],['B53E3NMY5C'],[],[],[],['3a7b7ba1-4796-0e38-e063-6294a90a44fc'],['3a7b9b9a-9bf9-0b37-e063-6294a90a1c39'],[]
20250722,3,Abejas y Viboras Roll On,['METHYL SALICYLATE'],['Menper Distributors Inc.'],['53145-705'],['53145-705-03'],[],['TOPICAL'],['HUMAN OTC DRUG'],['METHYL SALICYLATE'],['LAV5U5022Y'],[],[],[],['3a8b4611-dd39-50f6-e063-6294a90a40f4'],['bedf3b36-7def-099f-e053-2a95a90ac15b'],[True]
20250723,10,Trazodone Hydrochloride,['TRAZODONE HYDROCHLORIDE'],['REMEDYREPACK INC.'],['70518-3290'],"['70518-3290-0', '70518-3290-1', '70518-3290-2', '70518-3290-3', '70518-3290-4', '70518-3290-5']",[],['ORAL'],['HUMAN PRESCRIPTION DRUG'],['TRAZODONE HYDROCHLORIDE'],['6E8ZO8LRNM'],[],[],[],['3a9632ad-38f5-db6f-e063-6294a90aecd8'],['a31d59ed-5949-4f85-8b73-3bfd7f72d5b8'],[]
20250723,2,Edarbyclor,['AZILSARTAN KAMEDOXOMIL AND CHLORTHALIDONE'],"['Pharma Packaging Solutions, LLC dba Tjoapack LLC']",['75929-230'],['75929-230-03'],[],['ORAL'],['HUMAN PRESCRIPTION DRUG'],"['AZILSARTAN KAMEDOXOMIL', 'CHLORTHALIDONE']",['Q0MQD1073Q'],['Thiazide-like Diuretic [EPC]'],['Increased Diuresis [PE]'],[],['3a99b74e-4a3e-5901-e063-6394a90ad954'],['10566939-c8b1-18a1-e063-6294a90a7601'],[True]
20250401,42,Quetiapine,['QUETIAPINE'],"['PD-Rx Pharmaceuticals, Inc.']",['72789-266'],['72789-266-07'],['0372789266077'],['ORAL'],['HUMAN PRESCRIPTION DRUG'],['QUETIAPINE FUMARATE'],['2S3PL1B6UJ'],[],[],[],['31b9bfe1-9c84-b590-e063-6294a90a482c'],['da3c9642-9f8d-422b-8e12-2036d68f78ca'],[]
20250624,9,ANKTIVA,['NOGAPENDEKIN ALFA INBAKICEPT-PMLN'],"['Altor BioScience, LLC, an indirect wholly-owned subsidiary of ImmunityBio, Inc.']",['81481-803'],['81481-803-01'],[],['INTRAVESICAL'],['HUMAN PRESCRIPTION DRUG'],['NOGAPENDEKIN ALFA INBAKICEPT-PMLN'],['7TK323DLA0'],[],[],[],['3851a6cd-d487-2012-e063-6394a90aa33e'],['eae31db8-3e7a-d9e0-708d-74419d1b50ff'],[True]
20250722,3,Hongocura,"['UNDECYLENIC ACID, ZINC UNDECYLENATE']","['MENPER DISTRIBUTORS, INC.']",['53145-017'],['53145-017-28'],['0042279404288'],['TOPICAL'],['HUMAN OTC DRUG'],"['UNDECYLENIC ACID', 'ZINC UNDECYLENATE']","['K3D86KJ24N', '388VZ25DUR']",[],[],[],['3a8931c9-1449-06ea-e063-6294a90a1df4'],['c69b735e-0ffe-4328-bd9f-3c1ac6798c08'],[True]
